##NAMES=Goethite
##RRUFFID=R120086
##IDEAL CHEMISTRY=FeO(OH)
##LOCALITY=Alexander mine, Vrancice, Příbram, Central Bohemia Region, Bohemia, Czech Republic
##OWNER=RRUFF
##SOURCE=Michael Scott
##DESCRIPTION=Elongated black crystals, associated with R070363, čechite
##STATUS=The identification of this mineral has been confirmed only by single crystal X-ray diffraction
##URL=https://www.rruff.net/odr/rruff_sample/R120086
##DIFFRACTION SAMPLE DESCRIPTION=Single crystal, powder profile is calculated
##CELL PARAMETERS=a: 4.6012 b: 9.961 c: 3.0218 alpha: 90 beta: 90 gamma: 90 volume: 138.49 crystal system: orthorhombic
##FILETYPE=RAW Powder Diffraction Profile

80.410, 0.000
80.420, 0.000
80.430, 0.000
80.440, 0.000
80.450, 0.000
80.460, 0.000
80.470, 0.000
80.480, 0.000
80.490, 0.000
80.500, 0.000
80.510, 0.000
80.520, 0.000
80.530, 0.000
80.540, 0.000
80.550, 0.000
80.560, 0.000
80.570, 0.000
80.580, 0.000
80.590, 0.000
80.600, 0.000
80.610, 0.000
80.620, 0.000
80.630, 0.000
80.640, 0.000
80.650, 0.000
80.660, 0.000
80.670, 0.000
80.680, 0.000
80.690, 0.000
80.700, 0.000
80.710, 0.000
80.720, 0.000
80.730, 0.000
80.740, 0.000
80.750, 0.000
80.760, 0.000
80.770, 0.000
80.780, 0.000
80.790, 0.000
80.800, 0.000
80.810, 0.000
80.820, 0.000
80.830, 0.000
80.840, 0.000
80.850, 0.000
80.860, 0.000
80.870, 0.000
80.880, 0.000
80.890, 0.000
80.900, 0.000
80.910, 0.000
80.920, 0.000
80.930, 0.000
80.940, 0.000
80.950, 0.000
80.960, 0.000
80.970, 0.000
80.980, 0.000
80.990, 0.000
81.000, 0.000
81.010, 0.000
81.020, 0.000
81.030, 0.000
81.040, 0.000
81.050, 0.000
81.060, 0.000
81.070, 0.000
81.080, 0.000
81.090, 0.000
81.100, 0.000
81.110, 0.000
81.120, 0.000
81.130, 0.000
81.140, 0.000
81.150, 0.000
81.160, 0.000
81.170, 0.000
81.180, 0.000
81.190, 0.000
81.200, 0.000
81.210, 0.000
81.220, 0.000
81.230, 0.000
81.240, 0.000
81.250, 0.000
81.260, 0.000
81.270, 0.000
81.280, 0.000
81.290, 0.000
81.300, 0.000
81.310, 0.000
81.320, 0.000
81.330, 0.000
81.340, 0.000
81.350, 0.001
81.360, 0.002
81.370, 0.004
81.380, 0.007
81.390, 0.011
81.400, 0.019
81.410, 0.028
81.420, 0.040
81.430, 0.054
81.440, 0.068
81.450, 0.080
81.460, 0.089
81.470, 0.092
81.480, 0.090
81.490, 0.082
81.500, 0.070
81.510, 0.056
81.520, 0.042
81.530, 0.030
81.540, 0.020
81.550, 0.012
81.560, 0.007
81.570, 0.004
81.580, 0.002
81.590, 0.001
81.600, 0.001
81.610, 0.001
81.620, 0.002
81.630, 0.004
81.640, 0.007
81.650, 0.011
81.660, 0.017
81.670, 0.023
81.680, 0.030
81.690, 0.037
81.700, 0.042
81.710, 0.046
81.720, 0.046
81.730, 0.043
81.740, 0.038
81.750, 0.032
81.760, 0.025
81.770, 0.018
81.780, 0.013
81.790, 0.008
81.800, 0.005
81.810, 0.003
81.820, 0.001
81.830, 0.001
81.840, 0.000
81.850, 0.000
81.860, 0.000
81.870, 0.000
81.880, 0.000
81.890, 0.000
81.900, 0.000
81.910, 0.000
81.920, 0.000
81.930, 0.000
81.940, 0.000
81.950, 0.000
81.960, 0.000
81.970, 0.000
81.980, 0.000
81.990, 0.000
82.000, 0.000
82.010, 0.000
82.020, 0.000
82.030, 0.000
82.040, 0.000
82.050, 0.000
82.060, 0.000
82.070, 0.000
82.080, 0.000
82.090, 0.000
82.100, 0.000
82.110, 0.000
82.120, 0.000
82.130, 0.000
82.140, 0.000
82.150, 0.000
82.160, 0.000
82.170, 0.000
82.180, 0.000
82.190, 0.000
82.200, 0.000
82.210, 0.000
82.220, 0.000
82.230, 0.000
82.240, 0.000
82.250, 0.000
82.260, 0.000
82.270, 0.000
82.280, 0.000
82.290, 0.000
82.300, 0.000
82.310, 0.000
82.320, 0.000
82.330, 0.000
82.340, 0.000
82.350, 0.000
82.360, 0.000
82.370, 0.000
82.380, 0.000
82.390, 0.000
82.400, 0.000
82.410, 0.000
82.420, 0.000
82.430, 0.000
82.440, 0.000
82.450, 0.000
82.460, 0.000
82.470, 0.000
82.480, 0.000
82.490, 0.000
82.500, 0.000
82.510, 0.000
82.520, 0.000
82.530, 0.000
82.540, 0.000
82.550, 0.000
82.560, 0.000
82.570, 0.000
82.580, 0.000
82.590, 0.000
82.600, 0.000
82.610, 0.000
82.620, 0.000
82.630, 0.000
82.640, 0.000
82.650, 0.000
82.660, 0.000
82.670, 0.000
82.680, 0.001
82.690, 0.001
82.700, 0.002
82.710, 0.005
82.720, 0.009
82.730, 0.015
82.740, 0.024
82.750, 0.037
82.760, 0.054
82.770, 0.073
82.780, 0.092
82.790, 0.109
82.800, 0.122
82.810, 0.128
82.820, 0.126
82.830, 0.116
82.840, 0.101
82.850, 0.082
82.860, 0.063
82.870, 0.045
82.880, 0.030
82.890, 0.019
82.900, 0.011
82.910, 0.006
82.920, 0.003
82.930, 0.002
82.940, 0.001
82.950, 0.001
82.960, 0.002
82.970, 0.004
82.980, 0.007
82.990, 0.012
83.000, 0.018
83.010, 0.026
83.020, 0.035
83.030, 0.045
83.040, 0.054
83.050, 0.060
83.060, 0.064
83.070, 0.063
83.080, 0.059
83.090, 0.052
83.100, 0.042
83.110, 0.033
83.120, 0.024
83.130, 0.016
83.140, 0.010
83.150, 0.006
83.160, 0.003
83.170, 0.002
83.180, 0.001
83.190, 0.000
83.200, 0.000
83.210, 0.000
83.220, 0.000
83.230, 0.000
83.240, 0.000
83.250, 0.000
83.260, 0.000
83.270, 0.000
83.280, 0.000
83.290, 0.000
83.300, 0.000
83.310, 0.000
83.320, 0.000
83.330, 0.000
83.340, 0.000
83.350, 0.000
83.360, 0.000
83.370, 0.000
83.380, 0.000
83.390, 0.000
83.400, 0.000
83.410, 0.000
83.420, 0.000
83.430, 0.000
83.440, 0.000
83.450, 0.000
83.460, 0.000
83.470, 0.000
83.480, 0.000
83.490, 0.000
83.500, 0.000
83.510, 0.000
83.520, 0.000
83.530, 0.000
83.540, 0.000
83.550, 0.000
83.560, 0.000
83.570, 0.000
83.580, 0.000
83.590, 0.000
83.600, 0.000
83.610, 0.000
83.620, 0.000
83.630, 0.000
83.640, 0.000
83.650, 0.000
83.660, 0.000
83.670, 0.000
83.680, 0.000
83.690, 0.000
83.700, 0.000
83.710, 0.000
83.720, 0.000
83.730, 0.000
83.740, 0.000
83.750, 0.000
83.760, 0.000
83.770, 0.000
83.780, 0.000
83.790, 0.000
83.800, 0.000
83.810, 0.000
83.820, 0.000
83.830, 0.000
83.840, 0.001
83.850, 0.002
83.860, 0.005
83.870, 0.011
83.880, 0.024
83.890, 0.047
83.900, 0.089
83.910, 0.156
83.920, 0.258
83.930, 0.400
83.940, 0.583
83.950, 0.799
83.960, 1.029
83.970, 1.246
83.980, 1.419
83.990, 1.522
84.000, 1.540
84.010, 1.472
84.020, 1.336
84.030, 1.158
84.040, 0.968
84.050, 0.788
84.060, 0.634
84.070, 0.509
84.080, 0.410
84.090, 0.331
84.100, 0.265
84.110, 0.209
84.120, 0.160
84.130, 0.121
84.140, 0.093
84.150, 0.081
84.160, 0.086
84.170, 0.112
84.180, 0.161
84.190, 0.234
84.200, 0.330
84.210, 0.440
84.220, 0.554
84.230, 0.656
84.240, 0.732
84.250, 0.769
84.260, 0.762
84.270, 0.715
84.280, 0.638
84.290, 0.546
84.300, 0.451
84.310, 0.365
84.320, 0.293
84.330, 0.236
84.340, 0.191
84.350, 0.154
84.360, 0.123
84.370, 0.095
84.380, 0.071
84.390, 0.051
84.400, 0.034
84.410, 0.022
84.420, 0.013
84.430, 0.008
84.440, 0.004
84.450, 0.002
84.460, 0.001
84.470, 0.000
84.480, 0.000
84.490, 0.000
84.500, 0.000
84.510, 0.000
84.520, 0.000
84.530, 0.000
84.540, 0.000
84.550, 0.000
84.560, 0.000
84.570, 0.000
84.580, 0.000
84.590, 0.000
84.600, 0.000
84.610, 0.001
84.620, 0.002
84.630, 0.005
84.640, 0.012
84.650, 0.026
84.660, 0.051
84.670, 0.096
84.680, 0.170
84.690, 0.282
84.700, 0.439
84.710, 0.644
84.720, 0.888
84.730, 1.149
84.740, 1.399
84.750, 1.599
84.760, 1.719
84.770, 1.736
84.780, 1.648
84.790, 1.470
84.800, 1.232
84.810, 0.971
84.820, 0.719
84.830, 0.500
84.840, 0.327
84.850, 0.201
84.860, 0.116
84.870, 0.063
84.880, 0.033
84.890, 0.018
84.900, 0.013
84.910, 0.016
84.920, 0.027
84.930, 0.048
84.940, 0.085
84.950, 0.141
84.960, 0.219
84.970, 0.322
84.980, 0.443
84.990, 0.574
85.000, 0.699
85.010, 0.799
85.020, 0.859
85.030, 0.868
85.040, 0.824
85.050, 0.736
85.060, 0.617
85.070, 0.486
85.080, 0.360
85.090, 0.251
85.100, 0.164
85.110, 0.101
85.120, 0.058
85.130, 0.032
85.140, 0.016
85.150, 0.008
85.160, 0.003
85.170, 0.001
85.180, 0.001
85.190, 0.000
85.200, 0.000
85.210, 0.000
85.220, 0.000
85.230, 0.000
85.240, 0.000
85.250, 0.000
85.260, 0.000
85.270, 0.000
85.280, 0.000
85.290, 0.000
85.300, 0.000
85.310, 0.000
85.320, 0.000
85.330, 0.000
85.340, 0.000
85.350, 0.000
85.360, 0.000
85.370, 0.000
85.380, 0.000
85.390, 0.000
85.400, 0.000
85.410, 0.000
85.420, 0.000
85.430, 0.000
85.440, 0.000
85.450, 0.000
85.460, 0.000
85.470, 0.000
85.480, 0.000
85.490, 0.000
85.500, 0.000
85.510, 0.000
85.520, 0.000
85.530, 0.000
85.540, 0.000
85.550, 0.000
85.560, 0.000
85.570, 0.000
85.580, 0.000
85.590, 0.000
85.600, 0.000
85.610, 0.000
85.620, 0.000
85.630, 0.000
85.640, 0.000
85.650, 0.000
85.660, 0.000
85.670, 0.000
85.680, 0.000
85.690, 0.000
85.700, 0.000
85.710, 0.000
85.720, 0.000
85.730, 0.000
85.740, 0.000
85.750, 0.000
85.760, 0.000
85.770, 0.000
85.780, 0.000
85.790, 0.000
85.800, 0.000
85.810, 0.000
85.820, 0.000
85.830, 0.000
85.840, 0.000
85.850, 0.000
85.860, 0.000
85.870, 0.000
85.880, 0.000
85.890, 0.000
85.900, 0.000
85.910, 0.000
85.920, 0.000
85.930, 0.000
85.940, 0.000
85.950, 0.000
85.960, 0.000
85.970, 0.000
85.980, 0.000
85.990, 0.000
86.000, 0.000
86.010, 0.000
86.020, 0.000
86.030, 0.001
86.040, 0.001
86.050, 0.003
86.060, 0.007
86.070, 0.015
86.080, 0.028
86.090, 0.051
86.100, 0.087
86.110, 0.140
86.120, 0.212
86.130, 0.301
86.140, 0.404
86.150, 0.511
86.160, 0.613
86.170, 0.701
86.180, 0.771
86.190, 0.830
86.200, 0.893
86.210, 0.984
86.220, 1.128
86.230, 1.342
86.240, 1.629
86.250, 1.969
86.260, 2.323
86.270, 2.637
86.280, 2.854
86.290, 2.932
86.300, 2.849
86.310, 2.616
86.320, 2.268
86.330, 1.856
86.340, 1.435
86.350, 1.052
86.360, 0.739
86.370, 0.508
86.380, 0.358
86.390, 0.279
86.400, 0.253
86.410, 0.264
86.420, 0.295
86.430, 0.333
86.440, 0.369
86.450, 0.402
86.460, 0.436
86.470, 0.481
86.480, 0.553
86.490, 0.665
86.500, 0.829
86.510, 1.042
86.520, 1.291
86.530, 1.549
86.540, 1.778
86.550, 1.942
86.560, 2.009
86.570, 1.965
86.580, 1.816
86.590, 1.583
86.600, 1.303
86.610, 1.011
86.620, 0.739
86.630, 0.510
86.640, 0.331
86.650, 0.203
86.660, 0.117
86.670, 0.064
86.680, 0.033
86.690, 0.016
86.700, 0.008
86.710, 0.006
86.720, 0.007
86.730, 0.011
86.740, 0.020
86.750, 0.035
86.760, 0.057
86.770, 0.088
86.780, 0.128
86.790, 0.175
86.800, 0.226
86.810, 0.275
86.820, 0.314
86.830, 0.338
86.840, 0.343
86.850, 0.328
86.860, 0.295
86.870, 0.249
86.880, 0.199
86.890, 0.149
86.900, 0.105
86.910, 0.070
86.920, 0.044
86.930, 0.026
86.940, 0.014
86.950, 0.007
86.960, 0.004
86.970, 0.002
86.980, 0.001
86.990, 0.001
87.000, 0.002
87.010, 0.005
87.020, 0.008
87.030, 0.015
87.040, 0.027
87.050, 0.046
87.060, 0.076
87.070, 0.121
87.080, 0.185
87.090, 0.271
87.100, 0.379
87.110, 0.503
87.120, 0.633
87.130, 0.754
87.140, 0.851
87.150, 0.907
87.160, 0.915
87.170, 0.874
87.180, 0.791
87.190, 0.680
87.200, 0.557
87.210, 0.437
87.220, 0.329
87.230, 0.239
87.240, 0.168
87.250, 0.115
87.260, 0.077
87.270, 0.050
87.280, 0.032
87.290, 0.020
87.300, 0.014
87.310, 0.013
87.320, 0.017
87.330, 0.027
87.340, 0.046
87.350, 0.074
87.360, 0.115
87.370, 0.167
87.380, 0.229
87.390, 0.295
87.400, 0.359
87.410, 0.411
87.420, 0.445
87.430, 0.454
87.440, 0.437
87.450, 0.399
87.460, 0.346
87.470, 0.285
87.480, 0.225
87.490, 0.170
87.500, 0.124
87.510, 0.088
87.520, 0.060
87.530, 0.041
87.540, 0.026
87.550, 0.017
87.560, 0.010
87.570, 0.006
87.580, 0.003
87.590, 0.002
87.600, 0.001
87.610, 0.000
87.620, 0.000
87.630, 0.000
87.640, 0.000
87.650, 0.000
87.660, 0.000
87.670, 0.000
87.680, 0.000
87.690, 0.000
87.700, 0.000
87.710, 0.000
87.720, 0.000
87.730, 0.000
87.740, 0.000
87.750, 0.000
87.760, 0.000
87.770, 0.000
87.780, 0.000
87.790, 0.000
87.800, 0.000
87.810, 0.000
87.820, 0.000
87.830, 0.000
87.840, 0.000
87.850, 0.000
87.860, 0.000
87.870, 0.000
87.880, 0.000
87.890, 0.000
87.900, 0.000
87.910, 0.000
87.920, 0.000
87.930, 0.000
87.940, 0.000
87.950, 0.000
87.960, 0.000
87.970, 0.000
87.980, 0.000
87.990, 0.000
88.000, 0.000
88.010, 0.000
88.020, 0.000
88.030, 0.000
88.040, 0.000
88.050, 0.000
88.060, 0.000
88.070, 0.000
88.080, 0.000
88.090, 0.000
88.100, 0.000
88.110, 0.000
88.120, 0.000
88.130, 0.000
88.140, 0.000
88.150, 0.000
88.160, 0.000
88.170, 0.000
88.180, 0.000
88.190, 0.000
88.200, 0.000
88.210, 0.000
88.220, 0.000
88.230, 0.000
88.240, 0.000
88.250, 0.000
88.260, 0.000
88.270, 0.000
88.280, 0.000
88.290, 0.000
88.300, 0.000
88.310, 0.000
88.320, 0.000
88.330, 0.000
88.340, 0.000
88.350, 0.000
88.360, 0.000
88.370, 0.000
88.380, 0.000
88.390, 0.000
88.400, 0.000
88.410, 0.000
88.420, 0.000
88.430, 0.000
88.440, 0.000
88.450, 0.000
88.460, 0.000
88.470, 0.000
88.480, 0.000
88.490, 0.000
88.500, 0.000
88.510, 0.000
88.520, 0.000
88.530, 0.000
88.540, 0.000
88.550, 0.000
88.560, 0.000
88.570, 0.000
88.580, 0.000
88.590, 0.000
88.600, 0.000
88.610, 0.000
88.620, 0.000
88.630, 0.000
88.640, 0.000
88.650, 0.000
88.660, 0.000
88.670, 0.000
88.680, 0.000
88.690, 0.000
88.700, 0.000
88.710, 0.000
88.720, 0.000
88.730, 0.000
88.740, 0.000
88.750, 0.000
88.760, 0.000
88.770, 0.000
88.780, 0.000
88.790, 0.000
88.800, 0.000
88.810, 0.000
88.820, 0.000
88.830, 0.000
88.840, 0.000
88.850, 0.000
88.860, 0.000
88.870, 0.000
88.880, 0.000
88.890, 0.000
88.900, 0.000
88.910, 0.000
88.920, 0.000
88.930, 0.000
88.940, 0.000
88.950, 0.000
88.960, 0.000
88.970, 0.000
88.980, 0.000
88.990, 0.000
89.000, 0.000
89.010, 0.000
89.020, 0.000
89.030, 0.000
89.040, 0.000
89.050, 0.000
89.060, 0.000
89.070, 0.000
89.080, 0.000
89.090, 0.000
89.100, 0.000
89.110, 0.000
89.120, 0.000
89.130, 0.000
89.140, 0.000
89.150, 0.000
89.160, 0.000
89.170, 0.000
89.180, 0.000
89.190, 0.000
89.200, 0.000
89.210, 0.000
89.220, 0.000
89.230, 0.000
89.240, 0.000
89.250, 0.001
89.260, 0.001
89.270, 0.003
89.280, 0.007
89.290, 0.015
89.300, 0.029
89.310, 0.052
89.320, 0.090
89.330, 0.144
89.340, 0.220
89.350, 0.314
89.360, 0.424
89.370, 0.538
89.380, 0.644
89.390, 0.727
89.400, 0.772
89.410, 0.773
89.420, 0.729
89.430, 0.648
89.440, 0.542
89.450, 0.428
89.460, 0.318
89.470, 0.222
89.480, 0.147
89.490, 0.091
89.500, 0.053
89.510, 0.029
89.520, 0.015
89.530, 0.008
89.540, 0.004
89.550, 0.003
89.560, 0.004
89.570, 0.007
89.580, 0.013
89.590, 0.023
89.600, 0.040
89.610, 0.066
89.620, 0.101
89.630, 0.147
89.640, 0.200
89.650, 0.257
89.660, 0.312
89.670, 0.356
89.680, 0.383
89.690, 0.388
89.700, 0.371
89.710, 0.333
89.720, 0.283
89.730, 0.226
89.740, 0.170
89.750, 0.120
89.760, 0.080
89.770, 0.051
89.780, 0.030
89.790, 0.017
89.800, 0.009
89.810, 0.004
89.820, 0.002
89.830, 0.001
89.840, 0.000
89.850, 0.000
89.860, 0.000
89.870, 0.000
89.880, 0.000
89.890, 0.000
89.900, 0.000
89.910, 0.000
89.920, 0.000
89.930, 0.000
89.940, 0.000
89.950, 0.000
89.960, 0.000
89.970, 0.000
89.980, 0.000
89.990, 0.000
90.000, 0.000
##END=



